,Age,Monthly_Hours_Log,Customer_Support_Calls,Device_Type,Discount_Offered,Satisfaction_Score,Premium_User
555,52,25.368021978026192,4,Mobile,0,1,0
556,58,17.76308500004987,1,Desktop,0,4,1
557,47,34.38205476213956,1,Desktop,0,1,1
558,34,30.32333458953423,2,Desktop,0,4,1
559,37,40.52973949170999,0,Tablet,0,4,1
560,42,17.973415382562088,1,Tablet,1,5,0
561,39,21.97593680785426,1,Mobile,0,4,1
562,30,26.85156738020458,1,Mobile,1,2,1
563,36,30.171916301806164,1,Desktop,1,4,1
564,53,23.27465889961894,2,Desktop,0,3,0
565,29,18.016311276370395,3,Desktop,1,5,1
566,58,32.05126023138857,0,Tablet,0,5,1
567,36,30.76908290036465,1,Tablet,0,4,0
568,29,17.6698071954902,2,Mobile,0,3,1
569,26,35.843542408843966,1,Desktop,0,4,0
570,24,34.36158967357283,2,Desktop,0,2,1
571,45,26.07437197798234,1,Tablet,0,5,1
572,31,25.636782899008292,3,Mobile,0,5,0
573,48,29.43246216892726,3,Desktop,0,3,0
574,36,18.106375437949936,2,Desktop,0,1,0
575,64,25.24025183331266,0,Mobile,0,3,1
576,33,7.780931643126557,1,Desktop,0,2,1
577,22,32.011645164023484,3,Tablet,1,3,1
578,52,12.508054220465125,1,Mobile,0,1,1
579,29,37.027358627431994,1,Desktop,1,2,1
580,42,22.3590392482684,1,Desktop,0,2,0
581,38,23.306664144550584,2,Tablet,0,1,0
582,53,19.978128751323954,2,Tablet,0,4,1
583,40,22.69568900862339,3,Tablet,0,3,0
584,33,36.34825076118429,1,Desktop,1,2,0
585,56,5.0975307477193645,2,Desktop,0,3,0
586,62,35.2157230887055,1,Desktop,0,1,0
587,59,27.704187848813664,2,Mobile,0,5,1
588,56,15.343826817142276,2,Tablet,0,1,0
589,31,16.397500855606097,2,Mobile,1,3,1
590,48,38.41114421766562,0,Tablet,0,2,0
591,22,17.43594496045815,1,Desktop,1,3,1
592,52,15.773195915232325,0,Mobile,0,5,1
593,40,34.09851633891783,1,Mobile,0,2,0
594,46,27.708423010287312,3,Tablet,0,5,1
595,60,17.49659538770881,2,Mobile,0,4,1
596,28,26.73299980323695,1,Mobile,1,1,0
597,35,16.79397853087778,2,Desktop,0,4,0
598,64,33.80657118738084,2,Tablet,0,3,1
599,29,33.49096771898507,2,Mobile,1,4,0
600,26,29.256049590575543,0,Desktop,0,1,0
601,27,27.893288489976133,1,Mobile,0,2,0
602,61,39.08950499893899,1,Desktop,0,5,1
603,34,24.997490619105804,1,Mobile,0,2,1
604,55,15.54500699663359,1,Desktop,0,4,1
605,24,28.595791302658455,0,Desktop,0,3,0
606,63,41.68837639629691,0,Tablet,1,4,0
607,30,16.881924054513185,1,Desktop,0,1,1
608,57,22.108297866448115,1,Mobile,1,1,1
609,59,28.331568304811622,0,Desktop,0,3,0
610,26,24.568761207954086,3,Desktop,0,2,0
611,44,17.141571356981483,2,Mobile,1,1,0
612,19,33.97486284984377,2,Mobile,1,1,0
613,22,43.56032577613807,1,Desktop,0,3,1
614,46,26.569051672191257,0,Mobile,0,2,1
615,54,17.767453682112,2,Desktop,1,4,1
616,55,12.6083157995722,0,Desktop,1,5,0
617,36,27.063807849769447,1,Desktop,1,3,1
618,25,33.83101874653006,1,Mobile,0,2,1
619,62,28.801341971963055,2,Tablet,0,5,1
620,18,24.98076927264917,1,Tablet,0,3,1
621,39,20.28582678568555,0,Desktop,1,4,1
622,34,16.262690938255282,2,Desktop,0,4,1
623,24,31.678010610599056,0,Mobile,0,2,0
624,42,32.31017297108468,2,Tablet,1,2,1
625,62,12.634161706474135,2,Tablet,0,4,0
626,21,37.71871182544547,0,Tablet,1,4,1
627,53,29.59256976715201,2,Mobile,0,3,1
628,23,36.196757161166346,1,Mobile,0,2,0
629,48,14.26297801211908,1,Mobile,0,5,1
630,36,14.073406756676489,0,Desktop,0,4,1
631,61,23.808245521861625,4,Mobile,0,5,1
632,56,29.022275415161552,2,Desktop,0,2,0
633,44,39.37088658341571,3,Desktop,0,2,0
634,27,30.648631310521054,2,Desktop,1,1,1
635,43,23.058549785503732,3,Desktop,0,4,0
636,36,16.78904633867286,2,Mobile,0,2,0
637,56,34.8400045817532,0,Mobile,0,2,0
638,20,17.28235659399428,2,Tablet,0,4,0
639,62,38.02774843817858,1,Tablet,1,1,0
640,30,22.724922803147926,1,Desktop,0,1,1
641,45,37.724656580942806,3,Tablet,0,1,1
642,37,30.431450320474227,0,Tablet,1,1,1
643,45,23.904036084460333,3,Tablet,0,3,0
644,25,20.844829025390986,2,Desktop,0,4,1
645,58,22.27273698123136,1,Tablet,1,4,0
646,56,28.426533539001902,2,Mobile,1,4,1
647,18,25.617251969741734,2,Desktop,0,1,1
648,20,20.24950873545036,2,Mobile,0,1,0
649,30,23.674948717458943,0,Desktop,1,2,1
650,45,25.6286162377532,1,Mobile,0,3,0
651,42,7.970127244681503,0,Tablet,1,4,1
652,50,28.66534491830959,1,Desktop,1,3,1
653,55,17.162230202265548,3,Mobile,0,4,1
654,23,15.77334077435404,1,Desktop,0,1,1
655,61,11.501245223114317,3,Mobile,0,1,1
656,62,10.648860017056878,0,Tablet,0,4,1
657,49,14.156419975101686,1,Desktop,0,5,0
658,62,19.327832338956078,1,Desktop,1,1,0
659,64,40.626073100212544,4,Mobile,0,2,0
660,38,20.792962592838368,4,Mobile,0,1,1
661,33,26.42200085014425,1,Tablet,1,2,1
662,38,28.20385109205063,1,Mobile,0,3,1
663,28,26.048521489726788,3,Mobile,0,1,0
664,54,24.380452314192052,1,Mobile,0,1,1
665,53,15.437649891206043,1,Tablet,0,3,0
666,52,36.6074203862337,2,Tablet,1,2,0
667,36,39.457573149103084,1,Desktop,0,5,1
668,37,11.538730447018514,2,Tablet,0,2,0
669,35,16.807771272908965,0,Mobile,0,4,0
670,64,22.76151726098395,1,Desktop,1,4,1
671,58,17.28369764071847,1,Tablet,1,4,0
672,31,29.047724427646923,0,Tablet,0,3,0
673,32,19.173822380747097,1,Mobile,1,2,1
674,48,42.32044854245282,1,Mobile,0,1,1
675,18,34.52438875474877,0,Tablet,0,4,1
676,20,26.70059224505772,3,Desktop,1,2,1
677,33,33.21589010655786,2,Mobile,0,1,1
678,40,33.84720339485847,2,Tablet,0,2,0
679,28,20.488420095534053,2,Tablet,0,3,1
680,29,18.47026204366428,1,Mobile,0,4,0
681,27,25.62514450375718,2,Desktop,0,5,1
682,49,31.893088995983554,2,Desktop,0,4,1
683,33,26.11248318922734,3,Desktop,0,4,0
684,25,12.384028142472022,1,Mobile,0,3,0
685,55,18.57740444839326,3,Mobile,0,1,1
686,29,24.408217091244975,1,Mobile,0,4,1
687,41,24.39467516539336,2,Desktop,1,1,1
688,45,40.78033741431847,1,Desktop,0,1,1
689,25,13.912096460808016,0,Mobile,1,3,0
690,45,29.044713934686996,2,Mobile,1,4,1
691,53,36.91290486662632,2,Mobile,0,3,1
692,43,43.17159796338237,0,Desktop,0,3,0
693,25,21.76482061452831,3,Tablet,0,5,0
694,45,28.931435621761597,0,Tablet,0,3,1
695,45,29.558082857589177,0,Desktop,0,5,1
696,54,26.563853852426327,2,Mobile,0,1,0
697,58,24.209238390085552,4,Mobile,0,1,0
698,53,28.487803116000368,1,Mobile,1,2,0
699,44,4.742031318242518,3,Mobile,1,2,0
700,34,30.45655592050105,3,Desktop,0,1,1
701,26,26.009423229295738,2,Tablet,0,4,1
702,50,23.220200825773876,1,Tablet,0,2,0
703,37,41.37489756575646,3,Desktop,0,3,0
704,30,19.600527849675583,4,Mobile,1,2,1
705,45,21.775392087479755,2,Tablet,1,1,0
706,46,40.93242641763787,2,Desktop,0,4,1
707,30,18.343509561201145,3,Mobile,0,1,0
708,63,20.599077736507688,0,Tablet,0,4,1
709,52,23.8237966125532,1,Desktop,1,2,1
710,23,31.725875857036392,1,Tablet,0,3,0
711,35,26.662420058826505,1,Tablet,0,3,1
712,22,14.658997222781899,2,Desktop,1,1,0
713,64,20.742651494982482,4,Desktop,1,4,1
714,42,20.14116453430231,2,Tablet,1,2,0
715,19,24.382231638215636,2,Tablet,0,4,1
716,27,28.406749269038635,0,Desktop,0,4,1
717,47,28.345646047103777,4,Mobile,0,4,0
718,62,10.791905967612783,2,Mobile,1,2,0
719,22,33.51152790048685,1,Mobile,1,4,1
720,50,27.02055076797299,0,Mobile,1,3,0
721,18,36.076256380751246,2,Desktop,0,1,0
722,35,28.553586618325376,4,Mobile,1,5,1
723,49,33.8105836618861,0,Tablet,0,4,1
724,64,28.732362491601016,0,Mobile,0,3,1
725,28,35.769806049621984,2,Desktop,0,3,1
726,38,29.17800508814223,0,Mobile,0,1,1
727,43,24.21667802845677,1,Mobile,0,1,0
728,42,43.17947776357505,2,Desktop,1,5,1
729,39,32.11229697823914,1,Mobile,1,5,1
730,44,29.589955368035305,1,Desktop,0,5,0
731,30,14.789564667693313,0,Mobile,0,2,0
732,50,14.693539060291698,0,Desktop,0,2,1
733,51,27.341723857134827,0,Mobile,0,3,1
734,58,26.164169582145927,0,Tablet,0,1,1
735,52,20.08701947993347,2,Tablet,1,4,1
736,18,26.12786159689648,5,Desktop,0,1,0
737,38,37.70901542434876,2,Desktop,1,2,0
738,23,30.56321979640239,1,Desktop,1,3,1
739,45,15.871931921978094,4,Tablet,0,4,1
740,34,24.10792938285645,0,Desktop,0,5,0
741,22,18.560268153179514,1,Mobile,1,5,0
742,48,21.89840066873151,0,Desktop,0,2,1
743,22,21.69107467496286,2,Desktop,1,3,1
744,55,21.178835339167957,0,Mobile,1,1,1
745,20,14.958917024212841,0,Mobile,0,2,1
746,40,23.97876254785448,4,Tablet,1,1,1
747,54,20.51513890522152,3,Mobile,0,4,0
748,54,1.5644104799818557,2,Mobile,1,1,0
749,27,41.42377619601331,3,Desktop,0,4,1
750,27,33.710157233733376,1,Tablet,1,3,1
751,36,21.98959420060003,1,Mobile,0,2,1
752,34,25.150552397924788,0,Tablet,1,1,1
753,38,15.626765221459506,0,Mobile,0,3,0
754,31,38.565783022486926,1,Tablet,0,3,1
755,26,40.17830955818489,1,Mobile,0,1,1
756,63,26.253549825972197,0,Desktop,1,5,1
757,18,33.188245153482754,1,Tablet,0,5,1
758,62,26.40229423147139,2,Tablet,0,4,0
759,30,14.306196488992555,0,Mobile,1,3,1
760,21,21.70541304829074,2,Tablet,1,2,1
761,18,26.055423734175655,1,Mobile,0,2,1
762,57,21.363618250052447,2,Tablet,1,3,1
763,49,23.25077378051971,1,Tablet,0,5,0
764,51,24.268803539927085,2,Desktop,1,3,1
765,45,24.35297201707631,0,Desktop,1,4,1
766,48,25.418067923979866,1,Tablet,0,3,1
767,25,16.515159468827193,1,Desktop,0,1,0
768,56,19.26387080697651,4,Tablet,0,5,0
769,43,14.723325874400246,1,Mobile,0,1,0
770,51,32.8225243974896,2,Tablet,1,1,0
771,20,8.154824465277404,1,Tablet,0,3,0
772,29,34.228722746535404,1,Desktop,1,3,1
773,18,36.090795178102745,1,Desktop,0,2,0
774,61,22.582555304139028,3,Mobile,1,1,0
775,22,4.174903297381611,1,Mobile,1,3,0
776,47,22.109515504261676,1,Mobile,1,2,1
777,47,24.486526709689446,0,Tablet,0,1,1
778,34,16.915214240568694,1,Mobile,0,2,1
779,64,20.878252849534057,1,Mobile,0,5,1
780,40,37.24156159090681,2,Desktop,0,4,0
781,32,30.319417298413928,2,Desktop,0,1,0
782,54,17.6034870849752,1,Mobile,1,3,0
783,38,12.219206643236543,3,Mobile,0,5,1
784,31,22.38386145912183,0,Tablet,0,2,1
785,19,23.292345765196494,0,Tablet,0,4,0
786,28,28.96959349890653,1,Desktop,0,1,0
787,56,20.717466299458728,3,Mobile,0,4,1
788,55,29.09199660289489,1,Mobile,1,5,1
789,51,40.48123232048184,4,Mobile,0,4,1
790,55,31.5240081795541,0,Mobile,1,1,1
791,51,24.61529194135382,1,Mobile,0,5,0
792,35,23.534796231573644,2,Tablet,1,2,1
793,47,22.14661492656103,0,Tablet,0,1,0
794,32,34.445127299617155,0,Mobile,1,4,1
795,44,19.981492432389576,0,Tablet,0,1,1
796,51,25.36178167199986,0,Tablet,0,5,1
797,55,25.409583215048684,0,Mobile,0,4,1
798,50,20.985726457507745,1,Tablet,1,2,0
799,41,14.020275616927194,2,Mobile,1,3,0
800,32,27.583796028941347,3,Tablet,0,2,1
801,47,24.51196822515693,3,Mobile,0,1,1
802,59,29.00192375549256,3,Mobile,0,3,1
803,34,20.731197548486666,2,Tablet,0,5,0
804,22,34.766570390504384,1,Tablet,0,4,1
805,46,17.985809750305243,2,Desktop,0,4,0
806,21,38.69632227214314,1,Mobile,1,5,1
807,27,11.018907921373907,1,Mobile,1,1,0
808,34,28.47816051645513,1,Mobile,0,2,1
809,27,28.803445460212988,2,Mobile,0,3,1
810,34,18.63554345647294,1,Tablet,0,5,0
811,37,28.3951515028881,0,Tablet,0,1,0
812,41,35.23614935808127,0,Desktop,0,1,0
813,22,7.265449285167485,2,Mobile,0,3,0
814,51,29.021958459926516,0,Desktop,1,5,0
815,23,5.05383343735938,1,Desktop,1,2,0
816,19,17.274681571814334,1,Desktop,0,2,1
817,30,38.03333091920756,2,Desktop,0,5,1
818,60,20.345743732863568,3,Desktop,1,4,0
819,60,15.60896028472822,1,Tablet,1,2,0
820,28,23.416498168122544,1,Tablet,0,4,1
821,64,41.54325070530842,0,Desktop,1,5,1
822,40,10.346542022351791,4,Tablet,0,1,0
823,33,16.589520706885246,0,Tablet,0,5,1
824,48,36.97945346543701,2,Desktop,0,1,0
825,28,39.86161874830186,0,Tablet,1,5,1
826,33,24.17255020567773,0,Tablet,0,4,1
827,25,15.08757837978686,4,Mobile,0,4,0
828,21,41.76674801447327,4,Desktop,1,5,1
829,57,37.75553913399357,4,Mobile,1,1,0
830,21,30.431575902097862,1,Mobile,1,5,0
831,42,18.50078120850064,3,Desktop,0,1,0
832,20,24.607765273295705,3,Mobile,1,4,1
833,49,23.717119351641355,0,Mobile,0,3,0
834,20,27.64681043692462,0,Tablet,0,2,1
835,44,36.60801150505069,3,Mobile,0,4,1
836,46,32.03533632909922,1,Desktop,0,5,0
837,49,16.380991384121934,4,Tablet,0,5,1
838,36,36.0119716001563,2,Tablet,1,1,1
839,38,27.505057120105242,0,Tablet,0,2,1
840,22,30.49652636687133,0,Desktop,0,4,0
841,35,36.732326874228825,1,Desktop,0,2,1
842,45,16.10735800389159,1,Desktop,0,2,0
843,59,24.713395370348298,1,Mobile,0,4,0
844,39,20.748363589126278,1,Mobile,1,1,1
845,38,12.457124597076353,0,Tablet,1,1,0
846,23,27.77367982083936,1,Tablet,1,1,1
847,18,45.092452412675385,1,Desktop,0,3,1
848,22,10.279378043953978,2,Desktop,0,2,0
849,58,24.74175511160424,0,Mobile,0,3,1
850,29,30.12434348059819,3,Mobile,1,1,0
851,43,25.98462561324945,3,Desktop,0,4,1
852,63,24.094975579874077,0,Desktop,0,2,0
853,51,14.606269092433406,2,Mobile,0,4,0
854,31,26.86229394352131,5,Tablet,0,5,1
855,43,18.94588818387259,2,Tablet,0,2,1
856,62,7.4806263601715735,0,Mobile,0,4,1
857,44,34.55673776410985,3,Mobile,1,1,0
858,26,32.66708655873634,0,Tablet,1,3,1
859,43,25.413287814808637,1,Mobile,0,4,0
860,64,26.83259750564562,2,Tablet,0,5,1
861,39,33.594544101724495,0,Tablet,1,1,1
862,64,26.79471725422466,1,Mobile,0,5,1
863,47,32.23214043809052,2,Desktop,0,3,1
864,60,22.6201423930092,1,Desktop,1,5,1
865,34,35.49586990859157,0,Desktop,0,4,1
866,43,27.566285807461473,1,Desktop,0,4,1
867,53,26.55241554884699,3,Desktop,0,1,0
868,18,14.839511290303744,3,Desktop,0,3,1
869,25,27.29564683441367,0,Desktop,0,3,1
870,52,18.34436066004439,5,Mobile,0,2,1
871,32,19.893738187772048,4,Mobile,0,2,0
872,64,18.47699497347103,2,Desktop,0,4,1
873,39,16.4701205448062,0,Mobile,0,5,1
874,31,41.99817122413569,1,Tablet,0,5,1
875,43,35.65071249590723,0,Desktop,0,1,0
876,45,40.36294001715409,1,Tablet,0,3,1
877,40,15.216839843555489,1,Mobile,0,4,0
878,31,25.57002999928714,3,Desktop,0,5,1
879,41,14.651938998367234,1,Tablet,0,2,0
880,19,19.43444098242349,0,Mobile,0,4,0
881,62,17.6549841326674,1,Desktop,0,1,0
882,43,34.916672051532494,2,Desktop,0,4,1
883,31,21.83016257518592,0,Tablet,1,5,0
884,24,33.54703466955213,2,Tablet,0,1,1
885,20,29.832967116708144,0,Tablet,0,2,1
886,64,43.42911001683831,1,Mobile,0,2,1
887,40,13.164446214882208,1,Tablet,1,5,0
888,63,35.07386591829439,3,Tablet,0,1,0
889,60,34.17152696320582,1,Tablet,0,2,1
890,64,17.212969295783722,1,Desktop,0,1,0
891,62,33.05706669178528,2,Tablet,0,4,1
892,35,27.689159704209832,4,Tablet,1,3,1
893,55,23.180189920372737,2,Mobile,1,3,1
894,52,18.408516104224002,1,Mobile,0,3,0
895,32,19.24712438840651,1,Tablet,0,2,1
896,42,41.39849676628741,0,Mobile,1,5,1
897,54,25.00546255165986,2,Mobile,0,3,1
898,45,31.25704001225167,2,Mobile,0,5,1
899,27,18.672804946659575,2,Desktop,1,3,0
900,56,18.76117643022689,1,Tablet,0,4,1
901,34,33.655878473999536,2,Tablet,1,3,1
902,56,14.203390307587743,2,Tablet,0,5,1
903,39,21.67828985675783,2,Mobile,0,2,1
904,43,25.272219288577855,1,Mobile,0,4,1
905,61,25.890980814720418,3,Mobile,1,5,1
906,42,23.56725371987075,3,Desktop,0,1,0
907,34,28.166558248767384,1,Mobile,0,3,0
908,30,30.542846046542493,3,Desktop,1,4,1
909,37,30.87710036367464,2,Tablet,0,2,1
910,42,17.113569530657387,4,Mobile,0,1,0
911,21,22.726759216569622,2,Desktop,0,3,1
912,27,34.5581028950155,3,Desktop,0,4,0
913,20,32.157177500590976,1,Mobile,0,5,0
914,58,14.017124388151489,3,Desktop,0,3,1
915,62,27.811839202817612,1,Mobile,1,4,1
916,35,9.174198005001518,3,Desktop,0,3,0
917,64,25.375479216482958,0,Tablet,1,4,1
918,53,40.182136133967816,0,Tablet,0,5,1
919,64,17.41685826184811,1,Tablet,1,3,1
920,39,18.325415636067344,2,Mobile,0,4,0
921,51,31.112238252582877,1,Tablet,0,1,0
922,64,12.657587878322833,0,Tablet,0,2,0
923,25,19.93795976091969,2,Tablet,0,4,0
924,57,29.77152910065402,0,Mobile,0,4,1
925,61,19.925713218484773,3,Desktop,0,4,1
926,36,23.112240102312228,2,Mobile,0,3,0
927,59,30.953485682520277,2,Mobile,0,2,0
928,58,28.37236866829249,1,Tablet,0,3,0
929,54,27.134547170363216,0,Desktop,1,4,1
930,23,22.28702176583969,0,Tablet,1,4,1
931,43,27.960488922151644,1,Tablet,0,2,1
932,51,24.01013855920195,2,Mobile,0,1,0
933,62,28.662444879406276,4,Mobile,0,3,0
934,23,21.024543799056175,3,Mobile,1,1,1
935,54,23.53944820496367,3,Tablet,1,4,1
936,50,17.08033765958389,2,Desktop,0,4,1
937,39,24.719939119950112,1,Desktop,0,5,1
938,38,18.51199309096924,0,Tablet,0,5,1
939,23,16.087628398704055,2,Desktop,0,1,0
940,23,27.069289182843104,0,Tablet,0,5,0
941,21,26.701918206861283,4,Desktop,0,2,0
942,47,31.26298987958858,2,Tablet,0,1,0
943,28,21.55099544339921,0,Desktop,0,5,1
944,47,28.264422774694047,0,Mobile,1,5,0
945,48,29.406380578189307,1,Mobile,0,2,1
946,41,28.558190462652757,1,Mobile,0,2,1
947,26,18.394770537582865,2,Mobile,0,1,0
948,20,26.19490785816951,0,Tablet,0,3,0
949,48,27.913122368437293,0,Desktop,1,2,0
950,57,25.057427735263534,1,Tablet,0,5,1
951,54,8.308178733031323,2,Mobile,0,1,1
952,53,26.28391699178784,1,Desktop,0,3,1
953,41,42.70024831517794,3,Tablet,0,1,1
954,48,22.119685849944137,1,Mobile,1,5,0
955,23,19.17538321715743,1,Desktop,0,3,1
956,19,27.986788477691185,3,Desktop,0,3,0
957,37,27.499025683732572,2,Mobile,0,2,1
958,45,34.54188132333132,2,Mobile,0,4,1
959,28,14.937054752728898,1,Desktop,0,5,1
960,21,30.85104202059994,3,Mobile,0,4,0
961,32,29.72337649001171,2,Tablet,0,5,1
962,23,23.86282770447563,2,Mobile,1,1,1
963,47,27.70949854337352,2,Mobile,0,4,1
964,55,33.23565985278686,1,Mobile,0,3,1
965,19,31.978523040227604,2,Desktop,0,2,0
966,32,15.85584550341017,1,Desktop,0,5,1
967,28,31.561265494043877,0,Mobile,0,2,0
968,25,24.48249115973985,2,Desktop,0,5,0
969,43,25.582992784124123,1,Mobile,0,3,1
970,62,25.585575928013554,4,Tablet,1,3,1
971,61,23.79805608961392,2,Desktop,0,3,1
972,22,34.53365997685652,1,Mobile,1,3,1
973,23,24.330256321206303,0,Desktop,1,3,1
974,43,16.04363097293465,0,Tablet,1,2,1
975,21,21.85176115224217,2,Tablet,0,1,0
976,36,26.429557734483804,1,Mobile,1,4,1
977,37,34.8337182743764,1,Desktop,1,2,1
978,50,29.82475747959067,2,Tablet,0,4,0
979,37,18.19571777002365,0,Desktop,0,1,0
980,29,44.88151933343113,4,Mobile,0,5,0
981,64,27.118202487823837,1,Tablet,0,1,1
982,18,35.20312590399212,0,Tablet,0,1,1
983,43,23.786284531382165,2,Desktop,0,5,1
984,31,29.266873957643597,0,Tablet,1,4,1
985,55,31.71574803614724,0,Mobile,0,3,0
986,54,34.74555769403405,0,Mobile,1,5,0
987,28,33.4589464430258,0,Tablet,0,5,1
988,53,31.977576000583824,4,Mobile,0,1,0
989,30,22.47930615044713,2,Tablet,0,5,0
990,60,20.42603166435151,4,Tablet,0,2,0
991,20,27.66086008259358,1,Tablet,1,3,0
992,50,32.46502457872855,2,Tablet,0,1,0
993,23,23.218234393787142,1,Desktop,0,4,0
994,27,33.52137572571509,0,Tablet,1,4,1
995,22,36.620933963889435,1,Mobile,0,4,0
996,40,17.66943264741264,2,Desktop,1,4,1
997,27,18.30463436962976,2,Mobile,0,4,1
998,61,23.87699952875731,2,Tablet,0,1,0
999,19,27.46090134551357,1,Mobile,0,2,0
1000,30,20.803463889863593,1,Desktop,1,2,1
1001,57,35.81762143093715,2,Mobile,0,4,0
1002,19,28.39253489214761,0,Desktop,1,2,1
1003,37,25.315576385925915,0,Tablet,1,3,1
1004,18,13.51272380905178,1,Tablet,0,2,0
1005,54,14.473473468579943,2,Mobile,0,5,1
1006,26,27.24807400225445,3,Mobile,1,4,1
1007,34,7.93923499076131,2,Tablet,0,5,0
1008,26,33.10109927715257,1,Tablet,0,5,0
1009,28,23.734769245021436,2,Mobile,0,4,1
1010,32,50.944743756757866,1,Tablet,1,1,1
1011,41,43.463330004928885,3,Desktop,1,2,0
1012,55,23.548407446019866,1,Desktop,0,3,0
1013,52,24.14930397974948,0,Mobile,0,1,1
1014,47,32.96465211201624,1,Mobile,1,3,1
1015,48,38.625380879344306,0,Tablet,0,4,1
1016,22,11.895767540511866,3,Tablet,1,2,0
1017,61,10.708996277162507,1,Desktop,0,1,0
1018,31,20.023721555564947,2,Mobile,1,4,0
1019,28,29.661900665390917,1,Mobile,1,1,0
1020,26,28.974988724060776,4,Mobile,0,5,1
1021,51,33.5581716398708,0,Mobile,0,2,1
1022,29,15.402419773077535,0,Desktop,0,2,0
1023,52,6.470849096248987,2,Desktop,0,4,0
1024,52,31.864113562417163,1,Mobile,0,4,1
1025,18,18.374429816278123,2,Desktop,0,4,0
1026,57,8.852097084890897,1,Mobile,0,2,0
1027,39,26.160509967675054,1,Desktop,0,5,1
1028,46,31.34540550574942,0,Tablet,1,2,0
1029,25,24.02354294302978,2,Desktop,0,4,0
1030,28,21.337212910540085,1,Mobile,0,3,1
1031,58,23.725102142832746,0,Tablet,0,5,1
1032,54,22.03533790079374,2,Mobile,1,2,0
1033,31,14.215623104478663,2,Tablet,0,3,0
1034,47,19.282554584076546,1,Tablet,0,5,0
1035,52,29.170239240110515,1,Desktop,0,2,1
1036,38,27.573428331012,2,Desktop,1,4,1
1037,54,26.344478447734563,1,Tablet,1,2,1
1038,22,17.038812145172965,1,Tablet,0,5,0
1039,36,23.54797470291466,2,Tablet,0,4,1
1040,31,7.583479628457162,0,Mobile,0,1,1
1041,43,26.427813311083117,3,Desktop,1,3,1
1042,21,36.43086166250854,2,Mobile,0,4,1
1043,42,13.206942943663154,1,Desktop,0,4,0
1044,62,20.31257861345796,3,Mobile,0,5,1
1045,59,27.632854229681037,5,Desktop,1,5,1
1046,42,35.02274107541987,1,Tablet,0,3,1
1047,35,21.414203069598805,1,Tablet,0,5,0
1048,57,19.46199736587283,2,Desktop,0,4,1
1049,25,9.248614860671335,2,Tablet,0,3,1
1050,56,25.827505034464853,0,Tablet,0,3,1
1051,57,41.33660832114995,0,Mobile,0,2,0
1052,31,27.218867695717407,4,Desktop,0,4,1
1053,49,24.821768166530294,1,Tablet,0,4,0
1054,55,27.576658486135884,0,Desktop,0,5,1
1055,50,24.911263968411184,0,Mobile,0,4,1
1056,40,18.495885021918962,2,Desktop,0,5,1
1057,32,31.586239325421644,2,Mobile,0,4,1
1058,50,26.806092184894034,3,Mobile,0,2,0
1059,42,25.14090601546926,1,Mobile,0,4,1
1060,34,17.197071781774,2,Tablet,0,2,0
1061,50,35.428063455478075,2,Mobile,0,4,0
1062,64,30.31762196266488,2,Desktop,0,4,0
1063,19,20.576633301061584,0,Desktop,1,1,1
1064,31,33.014598829455494,1,Tablet,0,4,1
1065,57,21.019433292918343,2,Tablet,0,2,0
1066,57,18.743972059911705,0,Mobile,0,3,1
1067,56,18.922375060157705,0,Mobile,0,2,1
1068,23,10.83145157529527,3,Mobile,0,4,1
1069,23,28.772339043345646,2,Tablet,1,5,0
1070,20,10.350840973293199,2,Tablet,0,1,1
1071,24,15.172449349873899,1,Desktop,0,5,0
1072,25,8.395295927371734,1,Mobile,1,1,0
1073,59,24.311442457672854,0,Mobile,0,1,1
1074,32,23.797436317825024,3,Desktop,0,5,0
1075,64,22.386430294509086,1,Desktop,0,4,1
1076,46,16.65937844263539,0,Desktop,0,2,0
1077,50,15.62212997250688,3,Desktop,0,5,1
1078,47,28.714958908372594,1,Mobile,0,3,0
1079,56,20.5955845463321,2,Tablet,0,1,1
1080,44,27.530866572289156,1,Mobile,1,2,1
1081,53,17.91801051100622,0,Desktop,1,3,0
1082,46,26.448501942168658,2,Tablet,1,2,1
1083,55,35.42622429852851,0,Mobile,1,4,0
1084,50,29.689326403142267,1,Desktop,0,3,0
1085,54,21.700689454268158,1,Tablet,0,5,0
1086,44,27.05759176284742,1,Tablet,0,2,0
1087,50,23.074678603758297,1,Tablet,1,5,0
1088,21,25.063041477557825,1,Mobile,0,5,1
1089,39,22.39511158281197,0,Desktop,0,2,0
1090,19,23.68531835291687,5,Mobile,1,2,1
1091,27,26.6967468245934,0,Mobile,1,1,0
1092,22,17.053130403344394,0,Mobile,1,1,1
1093,27,16.87296938408017,3,Tablet,0,3,1
1094,50,13.891659569350312,1,Desktop,0,3,1
1095,55,12.19783116397032,3,Mobile,0,3,0
1096,30,15.261738462236165,2,Desktop,0,1,0
1097,48,26.275700054433035,2,Tablet,0,5,1
1098,64,17.857699876064927,1,Mobile,0,4,0
1099,53,29.10891571384877,2,Desktop,0,4,0
1100,62,25.277709990020494,0,Tablet,0,2,1
