Emp_ID,Age,Yrs_Exp,Performance_Score,Train_Hrs,Proj_Complete,Salary,Promoted
4095,46,6,67,53,9,61516,0
4096,25,10,71,59,9,84789,1
4097,33,2,58,31,7,96114,0
4098,26,16,66,5,5,86240,0
4099,48,13,87,29,3,66798,1
4100,49,5,89,25,3,111615,1
4101,49,7,62,36,9,80920,0
4102,28,4,99,12,9,91473,1
4103,37,7,86,28,12,90326,1
4104,52,1,55,4,13,98131,0
4105,59,14,70,24,11,25424,1
4106,59,11,100,12,4,88874,1
4107,59,16,85,23,11,28051,1
4108,57,0,56,30,1,84481,0
4109,45,14,85,19,13,88872,1
4110,28,13,74,54,10,102774,1
4111,26,19,60,7,5,52786,0
4112,40,15,93,59,14,93230,1
4113,31,8,63,8,8,94131,0
4114,51,0,94,20,10,26267,1
4115,35,16,78,50,15,90957,1
4116,39,12,59,60,15,87645,1
4117,54,20,99,19,4,44650,1
4118,44,20,97,14,10,32017,1
4119,26,4,54,25,10,34849,0
4120,27,9,57,53,4,114049,0
4121,59,5,95,41,13,87453,1
4122,63,18,54,10,12,74117,1
4123,35,12,73,36,14,82247,1
4124,56,0,89,40,9,69899,1
4125,44,19,75,60,15,66644,1
4126,45,14,55,10,9,92762,1
4127,25,13,65,26,7,29388,1
4128,56,7,85,29,10,92958,1
4129,54,9,61,18,8,64994,0
4130,43,8,60,33,12,99805,1
4131,43,16,52,37,12,102713,1
4132,33,8,93,60,4,102568,1
4133,61,2,86,22,8,97852,0
4134,26,10,55,52,14,27843,1
4135,23,11,68,0,6,53015,0
4136,50,9,67,2,13,94647,1
4137,46,16,65,2,3,70231,0
4138,57,16,72,27,7,112579,1
4139,35,10,92,13,3,71546,0
4140,56,3,86,51,11,76055,1
4141,33,6,58,29,7,118406,0
4142,58,20,52,57,5,74577,1
4143,39,13,57,53,4,60169,0
4144,57,6,87,4,3,66709,0
4145,40,7,53,48,8,54415,0
4146,62,0,61,14,4,40685,0
4147,44,3,93,37,8,40963,1
4148,46,11,80,13,10,54698,1
4149,41,2,74,13,3,119686,0
4150,59,12,65,56,10,87415,1
4151,61,19,91,58,13,81400,1
4152,43,5,63,48,9,80450,1
4153,30,10,62,7,6,111962,0
4154,50,3,90,7,15,75711,1
4155,27,19,56,18,5,96571,1
4156,39,15,61,31,5,97607,0
4157,59,6,86,30,13,45578,1
4158,58,10,99,28,3,118580,1
4159,41,0,53,40,2,53842,0
4160,49,6,51,10,6,41531,0
4161,56,11,84,44,11,27170,1
4162,33,6,93,12,1,115223,0
4163,34,6,52,26,15,32297,0
4164,43,9,53,55,15,29163,1
4165,33,15,87,18,14,65794,1
4166,61,7,61,25,7,66787,0
4167,50,8,68,52,15,82219,1
4168,27,8,59,50,5,49448,0
4169,39,1,50,36,4,94152,0
4170,42,12,66,47,9,81437,1
4171,63,12,65,8,10,53299,0
4172,34,3,58,27,1,66119,0
4173,28,11,58,31,11,102093,1
4174,39,16,58,51,15,63648,1
4175,41,1,61,53,4,39096,0
4176,48,12,90,2,3,99279,0
4177,54,17,64,50,6,32391,1
4178,28,14,51,31,5,99891,0
4179,58,7,60,4,7,87830,0
4180,60,14,60,7,13,95783,1
4181,33,0,57,13,1,65286,0
4182,55,19,81,55,13,96826,1
4183,46,9,55,2,5,116353,0
4184,45,11,69,23,14,62595,1
4185,37,4,88,12,2,87740,0
4186,49,8,84,42,2,75929,1
4187,33,7,57,28,11,57827,0
4188,39,15,99,7,15,51209,1
4189,36,13,98,50,11,105752,1
4190,49,12,92,41,2,98396,0
4191,40,20,83,30,9,103961,1
4192,50,12,68,60,10,38806,1
4193,26,4,56,25,3,115447,0
4194,29,15,80,17,4,50406,1
4195,57,10,67,57,15,59360,1
4196,31,4,89,17,5,105000,0
4197,30,12,63,56,14,63865,1
4198,39,10,88,6,4,31458,1
4199,39,18,85,47,4,34151,1
4200,55,2,66,37,5,79869,0
4201,54,14,86,47,10,97024,1
4202,30,6,93,15,15,49541,1
4203,41,6,58,54,9,46803,1
4204,60,5,69,55,12,68183,1
4205,25,2,94,59,9,69776,1
4206,27,12,77,32,14,87323,1
4207,35,6,99,55,14,115254,1
4208,53,4,69,50,6,36170,0
4209,38,17,90,2,11,107966,1
4210,54,7,85,37,12,72284,1
4211,44,16,76,3,14,34260,1
4212,51,19,57,35,3,32636,0
4213,44,0,81,3,6,61108,0
4214,25,13,50,41,10,40941,1
4215,32,16,66,8,4,93971,0
4216,43,9,58,39,3,53355,1
4217,38,11,69,50,6,97836,0
4218,34,15,94,16,15,112719,1
4219,24,13,81,16,11,58733,1
4220,63,15,51,32,6,32444,0
4221,46,7,81,19,2,116291,0
4222,57,9,94,13,9,113598,1
4223,52,16,58,21,8,39610,0
4224,52,17,79,51,6,91036,1
4225,57,19,69,26,1,29554,0
4226,41,15,87,42,12,50545,1
4227,30,16,50,2,2,75139,0
4228,48,15,54,23,15,86971,1
4229,62,18,84,29,4,71059,0
4230,29,7,85,7,7,31771,1
4231,52,5,50,21,9,108035,0
4232,29,5,63,24,10,94468,0
4233,25,20,58,59,5,51055,1
4234,23,8,79,9,10,62202,0
4235,58,3,73,48,2,52700,0
4236,47,11,53,28,15,28567,1
4237,59,11,99,39,13,92194,1
4238,23,16,63,53,11,67836,1
4239,37,14,74,0,11,51627,1
4240,59,8,53,51,11,63568,1
4241,35,6,74,20,1,45760,0
4242,62,9,59,38,10,54985,1
4243,30,15,84,23,14,104944,1
4244,27,11,56,8,13,65785,1
4245,31,6,91,59,14,60583,1
4246,23,17,62,43,1,58738,0
4247,58,14,53,53,5,49204,0
4248,57,5,99,25,14,103821,1
4249,24,11,92,8,7,41643,1
4250,62,10,85,19,9,95561,1
4251,45,19,63,55,9,62126,1
4252,31,2,67,34,8,83126,0
4253,56,1,57,35,1,107424,0
4254,36,5,81,41,5,70258,0
4255,26,4,76,35,6,59527,0
4256,52,17,91,53,6,48898,1
4257,53,15,86,8,4,104923,1
4258,60,7,72,21,1,81912,0
4259,33,19,56,0,3,71435,1
4260,57,10,61,4,10,28794,0
4261,30,9,74,8,15,94126,1
4262,25,11,52,36,15,39698,0
4263,36,20,75,37,4,37332,1
4264,35,5,53,18,4,34593,0
4265,54,19,91,7,13,83132,1
4266,56,4,85,41,4,36036,0
4267,41,8,64,42,14,119097,1
4268,60,15,81,31,5,104908,1
4269,38,13,78,12,13,78164,1
4270,24,7,59,19,15,44351,0
4271,62,19,70,35,15,83413,1
4272,39,18,65,42,11,43059,1
4273,56,13,96,43,9,52188,1
4274,38,6,68,36,4,92852,0
4275,60,4,78,29,9,106795,0
4276,24,17,100,9,9,36829,1
4277,24,1,67,30,1,98673,0
4278,48,10,93,24,5,49502,1
4279,35,7,65,28,9,52204,1
4280,53,0,50,23,4,26265,0
4281,56,11,97,38,5,60751,1
4282,61,1,51,20,4,112821,0
4283,25,17,64,40,13,49315,1
4284,30,6,88,8,2,72457,0
4285,45,16,77,41,10,71875,1
4286,36,13,50,41,2,85359,0
4287,49,6,54,1,2,68420,0
4288,51,2,91,3,13,58379,0
4289,61,5,71,7,1,89102,0
4290,61,19,85,31,3,79664,1
4291,23,1,95,60,15,117688,1
4292,39,16,62,13,14,95960,1
4293,63,11,50,48,11,100475,1
4294,52,11,65,12,10,84469,0
4295,35,16,90,20,1,59396,1
4296,43,9,71,23,4,38176,0
4297,41,2,81,49,1,90036,1
4298,41,19,65,17,4,32907,1
4299,47,17,100,44,3,28372,1
4300,44,12,64,39,9,52572,1
4301,53,11,95,25,1,49592,1
4302,39,16,91,31,14,38102,1
4303,45,3,61,43,8,50642,0
4304,54,9,50,56,11,28139,1
4305,32,10,66,54,9,102179,1
4306,32,5,90,55,12,43643,1
4307,58,5,100,52,7,85117,1
4308,30,8,99,32,1,53780,1
4309,42,14,77,51,4,107203,1
4310,54,1,56,30,10,85332,0
4311,36,3,58,17,1,55632,0
4312,50,4,71,34,4,63493,0
4313,46,16,75,11,15,73352,1
4314,37,7,61,50,3,54408,0
4315,44,7,56,24,2,114838,0
4316,52,11,95,44,1,112157,1
4317,26,20,96,30,6,103755,1
4318,35,7,64,9,12,50939,1
4319,45,18,87,46,7,71880,1
4320,30,2,70,51,6,61843,0
4321,40,17,63,33,9,103314,1
4322,34,20,51,50,12,63930,1
4323,53,18,57,2,9,54870,1
4324,36,18,94,45,2,112657,1
4325,56,14,55,38,15,83144,1
4326,40,5,86,7,15,83103,1
4327,56,15,86,60,2,65770,1
4328,33,7,82,31,9,55158,1
4329,63,15,90,42,1,113992,1
4330,34,17,55,28,5,72401,1
4331,37,19,75,21,1,37992,1
4332,53,15,88,19,7,50390,1
4333,51,10,90,5,9,70858,0
4334,48,6,86,60,6,41756,1
4335,40,16,63,42,14,46971,1
4336,54,16,86,48,2,32071,1
4337,44,11,57,28,6,118110,0
4338,60,12,88,41,9,71517,1
4339,39,9,62,55,3,109811,1
4340,45,6,62,16,9,31586,0
4341,46,13,89,30,8,44703,1
4342,30,0,92,52,15,117301,1
4343,63,16,77,33,13,101177,1
4344,28,3,67,37,12,61735,0
4345,27,20,68,56,7,91358,1
4346,51,4,87,36,8,64648,1
4347,50,19,81,3,10,37129,1
4348,33,6,71,1,6,106079,0
4349,23,9,51,11,3,116499,0
4350,41,16,62,34,7,61656,1
4351,31,6,72,5,4,54665,0
4352,49,0,74,55,11,38499,1
4353,56,6,77,45,10,100888,0
4354,26,10,60,7,14,44654,0
4355,58,8,82,20,5,100653,0
4356,40,11,73,52,8,111613,1
4357,37,2,51,57,15,94529,1
4358,35,3,79,45,7,43982,1
4359,41,3,66,60,7,106848,1
4360,28,12,89,34,8,104874,1
4361,34,18,83,47,10,55173,1
4362,59,9,87,14,3,62525,0
4363,39,4,71,6,3,117226,0
4364,45,6,54,14,2,52328,0
4365,48,15,97,44,15,36360,1
4366,51,0,89,5,1,47625,0
4367,55,11,100,46,10,69894,1
4368,49,1,65,16,6,41471,0
4369,47,6,62,3,6,64883,0
4370,32,10,75,21,13,117812,1
4371,45,12,80,31,10,27703,1
4372,43,1,88,58,12,101687,1
4373,43,6,97,21,8,76570,1
4374,35,14,72,26,14,117534,1
4375,59,10,97,45,6,94683,1
4376,55,1,61,14,6,90524,0
4377,46,6,63,59,1,59515,0
4378,33,3,67,43,12,98768,0
4379,39,10,76,50,7,40151,1
4380,26,1,77,21,7,100866,0
4381,47,15,67,27,10,74190,1
4382,52,6,65,41,9,101812,1
4383,31,12,65,37,14,81195,1
4384,43,4,62,59,15,89108,1
4385,42,16,78,56,12,43535,1
4386,41,20,58,8,7,68050,1
4387,41,11,75,33,8,57976,1
4388,34,18,77,35,4,25599,1
4389,59,6,90,8,9,82948,0
4390,39,5,62,14,15,84867,0
4391,59,7,85,44,14,28709,1
4392,61,12,58,19,1,49110,0
4393,50,4,96,7,8,74365,1
4394,63,1,63,57,3,30723,0
4395,57,8,100,27,14,80704,1
4396,40,10,61,50,1,52394,0
4397,36,5,81,18,2,89120,0
4398,57,6,87,56,15,35316,1
4399,63,6,52,15,6,47622,0
4400,29,18,65,10,5,49844,1
4401,63,5,69,41,14,76560,1
4402,35,10,81,7,3,84921,0
4403,40,10,72,32,9,46162,0
4404,59,6,66,9,8,53833,0
4405,35,1,65,17,13,42206,0
4406,58,18,87,34,3,76747,1
4407,53,3,57,42,2,115037,0
4408,24,5,68,49,8,100827,0
4409,38,16,79,2,14,102195,1
4410,31,4,83,39,15,80387,1
4411,31,6,63,26,5,50226,0
4412,60,8,71,58,15,31500,1
4413,33,0,93,27,9,26634,0
4414,44,0,66,45,1,39059,0
4415,55,18,64,5,10,95350,1
4416,58,5,99,46,3,29076,0
4417,45,17,97,13,5,63210,1
4418,56,9,81,6,2,50931,0
4419,31,10,62,9,3,57007,0
4420,46,0,70,14,4,47744,0
4421,30,0,98,30,4,55396,0
4422,29,12,89,28,11,113619,1
4423,58,4,82,41,9,74954,1
4424,40,19,76,53,1,115812,1
4425,25,0,84,16,12,91038,0
4426,50,19,65,58,9,37756,1
4427,28,2,77,50,15,104798,1
4428,43,17,83,28,9,35605,1
4429,50,8,96,48,11,47416,1
4430,62,13,50,43,6,81558,0
4431,23,16,90,14,11,62487,1
4432,58,13,97,25,1,118079,0
4433,43,3,80,11,11,27870,0
4434,57,4,85,24,13,29758,1
4435,35,20,93,60,12,63736,1
4436,32,16,82,40,6,102195,1
4437,32,1,82,4,8,90138,0
4438,35,4,88,3,5,75250,0
4439,59,3,67,43,5,65558,0
4440,60,3,72,47,1,78092,0
4441,46,5,72,40,1,100121,0
4442,24,19,64,56,8,118439,1
4443,44,20,75,30,13,80604,1
4444,39,12,79,2,5,62039,0
4445,58,4,74,52,8,94859,0
4446,36,6,94,2,10,117506,1
4447,32,19,65,25,2,73745,1
4448,57,0,88,49,15,30461,1
4449,47,13,97,16,4,65831,1
4450,25,3,94,59,13,76137,1
4451,60,16,63,9,11,59030,1
4452,39,20,66,1,14,30731,1
4453,34,13,61,23,10,46500,1
4454,46,15,78,10,9,100439,0
4455,51,13,81,23,13,58117,1
4456,47,15,73,34,3,119138,1
4457,58,19,62,22,6,56174,1
4458,48,7,69,31,11,58208,1
4459,60,2,64,22,7,109728,0
4460,23,18,53,33,3,104435,1
4461,42,0,83,40,1,109482,0
4462,50,1,77,18,2,93688,0
4463,38,14,99,1,11,50960,1
4464,39,9,51,59,14,35247,1
4465,62,17,96,50,10,116109,1
4466,50,13,79,1,7,51038,1
4467,34,16,75,14,7,52770,0
4468,49,12,100,55,12,97485,1
4469,52,0,96,20,1,89654,0
4470,63,4,75,34,10,92741,1
4471,56,12,69,4,7,82773,0
4472,59,13,91,42,15,108391,1
4473,28,2,77,26,10,77633,1
4474,29,14,69,23,11,44564,1
4475,54,18,60,6,6,103669,1
4476,54,16,59,5,11,43114,1
4477,47,2,72,45,6,57803,0
4478,55,15,86,60,7,84341,1
4479,29,13,90,32,7,48545,1
4480,34,11,68,57,1,87759,1
4481,38,11,94,48,10,101488,1
4482,38,10,67,16,5,93071,0
4483,58,16,98,45,15,78866,1
4484,35,7,76,41,14,115257,0
4485,29,16,55,29,14,95499,1
4486,58,20,59,7,8,103243,1
4487,31,19,51,39,8,88153,0
4488,54,10,73,45,3,37860,0
4489,33,1,87,6,3,104783,0
4490,30,9,77,5,7,107946,0
4491,55,9,77,3,15,42670,0
4492,45,10,94,0,4,109766,1
4493,47,5,99,14,6,66280,0
4494,30,3,88,30,9,114694,0
4495,44,11,51,24,10,86439,0
4496,26,10,95,46,2,104423,1
4497,62,12,54,32,2,60061,0
4498,25,4,99,51,6,75764,1
4499,51,5,60,34,3,48810,0
4500,63,0,59,54,1,115894,1
4501,51,5,92,4,2,70588,0
4502,56,17,51,4,14,40933,1
4503,56,8,64,35,13,55034,1
4504,50,14,88,16,7,26947,1
4505,35,7,90,52,4,44715,1
4506,37,18,86,51,12,55956,1
4507,45,15,56,13,2,112180,0
4508,48,5,69,57,11,105846,1
4509,26,5,83,28,12,112986,1
4510,48,2,84,7,12,41303,0
4511,62,9,83,33,8,49031,1
4512,31,0,71,39,4,119786,0
4513,27,13,80,0,4,112389,1
4514,54,3,72,28,2,42977,0
4515,42,11,68,35,14,67707,1
4516,33,5,53,50,1,39465,0
4517,37,10,73,36,1,100761,0
4518,54,11,69,28,3,41640,1
4519,50,9,88,4,6,56535,0
4520,44,17,77,52,7,64280,1
4521,63,6,88,31,13,27991,1
4522,39,6,66,59,9,42801,1
4523,48,10,68,51,5,114680,1
4524,29,3,97,23,9,32965,1
4525,48,19,84,18,8,38730,1
4526,47,0,81,11,1,54553,0
4527,32,12,96,51,11,33301,1
4528,41,17,95,0,12,43936,1
4529,33,8,96,6,3,39155,0
4530,35,8,95,16,8,111653,1
4531,30,8,88,33,9,73848,1
4532,62,9,84,42,14,27042,1
4533,26,1,79,6,4,43565,0
4534,53,5,66,16,14,72602,0
4535,50,14,91,58,14,62260,1
4536,33,2,96,2,14,61326,0
4537,23,10,78,28,12,67581,1
4538,60,5,55,21,6,28658,0
4539,46,2,66,37,4,106855,0
4540,53,10,66,53,13,109614,1
4541,63,14,63,42,15,62548,1
4542,48,12,73,28,9,44668,1
4543,27,19,99,49,2,65285,1
4544,42,9,86,49,6,47546,1
4545,63,5,89,53,11,62874,1
4546,33,14,88,41,13,76318,1
4547,55,17,81,4,3,62165,0
4548,60,17,85,29,10,119434,1
4549,49,6,99,22,4,87970,1
4550,56,14,86,54,2,81820,1
4551,37,17,97,20,11,70411,1
4552,54,17,63,55,8,119908,1
4553,43,19,76,25,10,105358,1
4554,27,8,68,53,8,110312,1
4555,28,1,80,46,1,100998,0
4556,60,7,95,20,10,61479,1
4557,44,19,58,19,6,64906,1
4558,40,1,87,22,1,98198,0
4559,36,10,66,3,6,97940,0
4560,32,6,68,20,7,67605,0
4561,35,5,93,20,15,34542,1
4562,53,9,53,0,2,106440,0
4563,52,4,97,14,9,52774,0
4564,25,10,60,16,8,33556,0
4565,52,0,71,50,9,71123,0
4566,28,1,53,13,15,103342,0
4567,51,0,66,58,10,67586,0
4568,30,18,57,18,13,39864,1
4569,55,1,95,49,4,83989,0
4570,39,20,83,59,4,81093,1
4571,33,19,60,33,12,58749,1
4572,35,20,80,5,8,84739,1
4573,33,3,60,44,1,67996,0
4574,53,11,87,48,8,42305,1
4575,50,19,70,5,7,102474,0
4576,28,17,95,52,12,41318,1
4577,63,0,79,53,7,77810,0
4578,38,0,59,4,9,110915,0
4579,26,13,75,6,15,62820,1
4580,57,3,76,32,13,86800,1
4581,48,4,57,12,10,95942,0
4582,34,10,88,50,7,45661,0
4583,33,12,57,53,15,108394,1
4584,59,15,57,0,2,55816,0
4585,47,12,83,12,1,37850,0
4586,40,1,65,42,1,103137,0
4587,41,15,90,26,7,90057,1
4588,45,5,62,6,5,64866,0
4589,60,13,72,51,4,51644,1
4590,40,0,61,2,5,77919,0
4591,48,16,76,57,10,52428,1
4592,28,10,71,24,10,83491,1
4593,26,18,81,32,6,58380,1
4594,51,2,98,39,12,97822,1
4595,56,10,76,16,15,100604,0
4596,39,4,51,44,10,100341,0
4597,38,16,94,13,6,28017,1
4598,24,6,82,36,1,111708,0
4599,56,9,75,57,2,34926,0
4600,30,10,77,55,3,69508,1
4601,35,2,68,53,4,48486,0
4602,30,19,92,22,6,54511,1
4603,52,9,54,58,12,35002,1
4604,54,9,82,23,12,73586,1
4605,58,13,69,28,11,93737,1
4606,52,11,79,37,13,89668,1
4607,23,14,94,58,9,52048,1
4608,61,9,57,53,12,65324,1
4609,39,9,87,26,2,91877,0
4610,42,18,66,37,8,104517,1
4611,46,0,93,52,9,99232,1
4612,44,9,50,39,2,39525,0
4613,51,1,52,44,9,77634,0
4614,44,16,95,49,7,117081,1
4615,31,6,75,22,9,119161,0
4616,59,6,80,30,6,86491,1
4617,32,19,57,35,2,30565,1
4618,58,8,92,16,8,105483,1
4619,59,1,95,60,10,97053,1
4620,50,13,57,36,15,39287,1
4621,50,16,84,2,9,102365,1
4622,43,0,88,35,12,27422,0
4623,46,8,77,54,8,54060,1
4624,62,19,100,4,2,66633,1
4625,24,20,53,45,15,96521,1
4626,30,18,65,14,8,38790,0
4627,49,3,62,51,3,50168,0
4628,44,7,69,48,3,49019,1
4629,59,12,100,5,9,68739,1
4630,49,3,54,58,13,28668,1
4631,51,8,86,9,9,101280,1
4632,25,8,69,53,15,53754,1
4633,35,17,73,31,9,80614,1
4634,32,11,85,22,4,110058,0
4635,58,9,83,47,12,29509,1
4636,31,10,94,16,14,27500,1
4637,49,6,97,45,7,100440,1
4638,56,8,83,19,13,51921,1
4639,23,5,68,43,8,79551,0
4640,54,18,66,40,15,41683,1
4641,47,15,54,14,15,102952,1
4642,51,14,74,43,13,39833,1
4643,29,6,67,45,15,43290,1
4644,25,15,99,57,13,39003,1
4645,42,4,57,21,5,96656,0
4646,42,15,76,49,13,66253,1
4647,52,0,64,51,15,104787,1
4648,57,18,94,5,15,76025,1
4649,57,4,62,3,1,113022,0
4650,61,6,65,57,15,118870,1
4651,49,18,71,22,9,96708,1
4652,48,4,69,43,6,47706,1
4653,36,16,62,44,3,109008,0
4654,39,7,69,18,3,112231,0
4655,40,0,51,53,14,67732,0
4656,51,1,84,44,14,101591,1
4657,42,14,96,30,10,57716,1
4658,49,19,68,43,1,31880,1
4659,40,17,94,51,13,53949,1
4660,26,10,86,2,8,110346,1
4661,23,9,55,27,2,91064,0
4662,23,3,63,2,12,68093,0
4663,48,4,53,13,1,108844,0
4664,42,3,71,17,7,47844,0
4665,45,12,100,26,14,47360,1
4666,32,12,88,50,11,112941,1
4667,33,17,85,60,9,107782,1
4668,63,1,83,59,6,118328,0
4669,63,15,76,9,8,68322,1
4670,27,0,56,48,8,45704,0
4671,23,18,52,14,9,77646,1
4672,39,8,96,18,7,73181,1
4673,44,2,82,8,9,55589,0
4674,56,6,51,3,15,112972,1
4675,63,9,91,14,9,115179,1
4676,51,0,65,50,12,108562,0
4677,26,9,74,47,11,106229,1
4678,27,20,64,7,1,34212,1
4679,33,8,73,48,6,38850,1
4680,43,14,64,52,12,64767,1
4681,57,14,80,0,8,32322,0
4682,34,2,63,6,10,60911,0
4683,48,4,63,52,9,71580,0
4684,41,8,55,30,15,75622,1
4685,29,8,63,17,4,30678,0
4686,29,6,66,11,13,90265,1
4687,48,11,67,47,2,91918,1
4688,62,8,69,29,11,46780,1
4689,27,5,100,32,9,52506,1
4690,43,1,66,58,9,67296,0
4691,36,8,65,46,12,64882,1
4692,26,16,89,6,8,85510,1
4693,45,0,88,27,3,67202,0
4694,42,18,81,48,5,26705,1
4695,37,5,93,2,2,96533,0
4696,51,4,58,42,14,112983,0
4697,30,1,76,5,3,65730,0
4698,63,8,95,30,1,105071,0
4699,41,13,82,37,4,115016,1
4700,61,3,59,14,5,56051,0
4701,50,3,66,6,12,102665,0
4702,49,20,98,42,2,75467,1
4703,26,14,98,29,15,55785,1
4704,37,7,85,26,15,54402,1
4705,57,3,66,16,3,27704,0
4706,59,15,67,54,12,52027,1
4707,23,20,72,17,6,84092,1
4708,25,3,83,21,6,30725,1
4709,46,15,57,60,15,89105,1
4710,49,11,62,55,7,50223,0
4711,62,15,72,60,12,117305,1
4712,58,18,69,52,9,52384,1
4713,56,7,71,25,4,87993,0
4714,51,5,96,50,5,55027,1
4715,46,9,72,26,11,37767,1
4716,46,4,90,39,2,112017,0
4717,26,17,84,23,6,43354,1
4718,25,9,52,51,4,73777,1
4719,56,9,83,7,5,109682,0
4720,45,6,82,20,7,46901,0
4721,45,17,95,28,6,74966,1
4722,27,0,66,42,8,93637,0
4723,53,6,94,20,6,119263,1
4724,63,20,68,2,10,41515,1
4725,28,0,79,30,14,49806,1
4726,59,14,72,54,8,28573,1
4727,32,3,64,26,13,66941,0
4728,62,19,63,45,14,116044,1
4729,29,9,51,26,14,116521,1
4730,61,8,88,8,4,68915,0
4731,60,1,98,56,12,78780,1
4732,43,13,67,32,7,30060,1
4733,42,15,55,32,3,74094,0
4734,25,0,81,25,1,81899,0
4735,44,1,70,27,13,80421,1
4736,26,6,89,43,9,70610,1
4737,50,9,77,42,9,35933,1
4738,34,19,76,30,6,97168,1
4739,60,0,51,52,15,68898,1
4740,58,12,82,0,2,113509,0
4741,63,0,65,19,8,30589,0
4742,27,4,88,11,10,36612,0
4743,35,15,71,16,6,72611,1
4744,45,14,92,14,7,43888,1
4745,52,16,96,33,13,44417,1
4746,59,15,62,49,1,86323,0
4747,47,12,51,15,3,102551,0
4748,49,10,63,3,15,70440,1
4749,36,16,87,7,1,60744,0
4750,58,16,90,33,10,108391,1
4751,61,1,77,45,1,36891,0
4752,38,12,56,24,12,118298,1
4753,44,13,67,14,12,97131,1
4754,43,10,90,27,11,87093,1
4755,43,9,85,8,13,75294,1
4756,30,2,90,1,1,53557,0
4757,38,16,85,16,4,112472,1
4758,53,14,93,57,13,86166,1
4759,32,8,53,9,7,108817,0
4760,54,9,79,8,7,27192,0
4761,56,7,73,30,12,70032,1
4762,31,20,69,1,13,74851,1
4763,39,12,95,23,5,67861,1
4764,33,17,80,18,12,59946,1
4765,54,4,73,16,6,74884,1
4766,32,5,56,42,2,71360,0
4767,44,16,75,48,5,88252,1
4768,39,10,62,9,7,66472,0
4769,26,19,57,49,14,60455,1
4770,47,15,54,54,9,53672,1
4771,43,8,93,27,6,28756,1
4772,59,1,62,37,12,113454,0
4773,60,4,78,47,14,95030,1
4774,23,0,69,27,10,83151,0
4775,47,3,63,58,4,59047,0
4776,58,3,81,49,3,97074,0
4777,39,2,99,51,9,87391,1
4778,63,8,76,49,7,27221,1
4779,46,11,74,0,11,30164,0
4780,24,9,53,59,14,58622,1
4781,62,1,70,2,13,60980,0
4782,37,10,67,14,6,76738,0
4783,54,9,88,51,7,109688,1
4784,61,5,64,9,15,104921,0
4785,28,17,87,20,8,48612,1
4786,23,1,97,36,5,103066,1
4787,45,1,73,14,3,93876,0
4788,61,9,57,22,3,85572,0
4789,39,15,77,13,13,113660,1
4790,56,11,70,14,2,58043,0
4791,63,0,65,9,8,102831,0
4792,51,20,65,55,1,110783,1
4793,31,7,84,8,12,91250,1
4794,35,15,66,43,8,63822,1
4795,28,17,58,38,3,84424,1
4796,28,12,84,4,9,91345,0
4797,42,14,78,24,12,77878,1
4798,25,20,88,55,14,89963,1
4799,39,11,67,41,12,110898,1
4800,34,7,61,56,11,25036,1
4801,23,9,68,25,2,57402,0
4802,39,13,97,7,10,115034,1
4803,25,4,71,21,9,118923,0
4804,48,17,98,51,6,35273,1
4805,37,18,64,24,1,50030,0
4806,58,14,50,47,5,77460,1
4807,54,5,51,11,10,101939,0
4808,54,10,57,8,9,105573,1
4809,26,20,71,9,13,44039,1
4810,40,10,74,47,6,39017,1
4811,41,19,51,9,7,107901,0
4812,57,19,100,8,4,64215,1
4813,62,20,58,25,1,37583,0
4814,36,17,58,34,5,57919,0
4815,55,17,62,26,2,72025,1
4816,36,9,55,59,8,69254,1
4817,56,1,79,30,4,71275,0
4818,26,8,64,18,1,82943,0
4819,46,13,100,42,10,34514,1
4820,51,18,64,37,7,63416,0
4821,41,9,99,5,12,26511,1
4822,28,3,56,14,11,43642,0
4823,55,5,60,28,2,107151,0
4824,62,13,89,46,3,76894,1
4825,41,3,87,44,14,49225,1
4826,23,14,89,53,9,45846,1
4827,27,15,51,4,15,54152,1
4828,49,6,100,13,13,91107,1
4829,38,16,97,52,9,75354,1
4830,28,18,88,1,2,51188,1
4831,62,18,59,22,3,85910,1
4832,35,16,93,43,11,67530,1
4833,57,5,66,51,12,103753,0
4834,41,10,56,45,9,66999,0
4835,34,15,89,18,1,31609,0
4836,38,7,88,23,2,83769,0
4837,32,10,53,19,11,72397,1
4838,47,6,84,46,2,74322,1
4839,42,18,100,26,10,30151,1
4840,53,9,96,51,14,31406,1
4841,26,8,85,23,3,87678,0
4842,45,3,80,16,10,72062,0
4843,24,14,74,24,3,105429,1
4844,44,12,90,45,10,57956,1
4845,59,1,62,54,13,78830,0
4846,30,1,67,30,2,97681,0
4847,29,15,70,27,8,38133,0
4848,36,8,97,49,8,37209,1
4849,25,12,50,58,8,117501,1
4850,38,2,85,27,2,99681,0
4851,41,8,99,21,15,79345,1
4852,40,12,57,55,13,67585,1
4853,38,20,97,58,9,59638,1
4854,30,1,70,4,11,45645,0
4855,55,7,92,53,7,43408,1
4856,34,8,70,43,12,37521,1
4857,33,15,76,41,5,112414,1
4858,27,1,68,7,7,63221,0
4859,49,5,72,60,8,46086,1
4860,34,7,100,37,9,41923,1
4861,39,4,99,27,2,106761,0
4862,28,8,100,56,6,32202,1
4863,55,0,92,46,9,117477,1
4864,27,8,84,11,13,62206,1
4865,50,9,89,56,6,44885,1
4866,36,3,100,24,2,36218,0
4867,27,2,91,37,1,70692,0
4868,55,9,97,43,12,77689,1
